CustomerID,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE
108,47,6657.88,141.66,190.63,4.06,19-Feb-17,20-Oct-21,36.26,5,4,10,10,10,3,6,4,380.98,1534.18,1572.93,1566.91,357.97,812.94,431.97,9,3,19,16,1190.66,369.97,2921.86,2175.39,21,2,15,9,2988.58,272.98,1966.89,1429.43
138,50,6024.65,120.49,224.55,4.49,23-May-20,20-Oct-21,10.3,5,10,7,7,3,3,16,4,1394.92,977.95,880.53,207.97,442.97,1590.34,529.97,12,15,9,14,1724.41,1734.86,998.41,1566.97,1,16,28,5,103.99,2071.86,3497.85,350.95
169,42,5693.21,135.55,73.36,1.75,29-Jan-21,20-Oct-21,6.29,5,1,7,17,8,5,4,0,206.59,860.98,1598.51,1207.98,793.97,1025.18,0.00,14,14,7,7,1636.95,2230.46,1201.62,624.18,18,13,11,0,2033.31,1382.94,2276.96,0.00
191,67,5431.70,81.07,101.80,1.52,9-Jan-21,20-Oct-21,4.24,5,12,6,5,8,10,12,14,707.56,459.98,357.19,863.77,524.86,1413.17,1105.17,12,17,23,15,1053.16,1419.35,1750.86,1208.33,6,33,15,13,375.38,2688.13,1038.65,1329.54
263,22,4932.31,224.20,45.91,2.09,16-Dec-16,20-Oct-21,80.41,5,6,3,8,2,3,0,0,1126.55,439.00,2164.78,481.49,720.49,0.00,0.00,2,2,9,9,259.99,312.48,2402.13,1957.71,0,11,11,0,0.00,2402.27,2530.04,0.00
270,34,4915.07,144.56,70.42,2.07,13-Sep-17,20-Oct-21,44.06,5,5,5,9,6,9,0,0,888.87,924.49,1478.34,673.30,950.07,0.00,0.00,4,15,10,5,904.63,1895.06,1173.49,941.89,0,24,10,0,0.00,3442.16,1472.91,0.00
287,30,4834.79,161.16,10.99,0.37,28-Oct-15,20-Oct-21,72.8,5,6,9,5,4,3,2,1,894.95,1379.50,758.75,574.95,404.99,596.65,225.00,4,10,11,5,920.99,1573.95,2025.85,314.00,0,12,11,7,0.00,2242.80,1614.25,977.74
749,28,3391.10,121.11,66.90,2.39,21-Dec-18,20-Oct-21,36.93,5,5,2,7,3,2,3,6,405.08,148.50,1312.47,370.48,174.99,346.59,632.99,5,6,5,12,484.49,649.48,547.47,1709.66,0,7,11,10,0.00,643.57,1713.07,1034.46
919,18,3131.58,173.98,73.88,4.10,13-Oct-19,20-Oct-21,41,5,0,1,2,2,2,1,10,0.00,248.09,539.99,503.00,176.98,221.00,1442.52,5,2,8,3,1098.76,114.98,1461.87,455.97,0,5,10,3,0.00,1066.66,1401.94,662.98
981,19,3045.30,160.28,59.90,3.15,16-Oct-18,20-Oct-21,57.89,5,3,7,4,2,1,1,1,203.39,1595.15,646.53,127.98,211.65,120.60,140.00,7,6,4,2,773.85,740.23,877.23,653.99,3,11,3,2,560.98,2169.25,203.39,111.68
1139,15,2877.88,191.86,78.88,5.26,26-Jul-20,20-Oct-21,30.07,5,2,3,3,2,1,2,2,177.98,778.98,513.98,259.98,156.99,525.99,463.98,2,3,6,4,338.99,519.97,1275.96,742.96,1,5,7,2,165.99,1034.97,1262.94,413.98
1161,25,2853.36,114.13,73.86,2.95,7-Oct-20,20-Oct-21,15.12,5,4,1,5,3,1,4,7,573.98,133.99,558.08,229.58,113.09,456.66,787.98,7,10,7,1,686.68,1264.46,778.23,123.99,0,6,4,15,0.00,682.98,495.46,1674.92
1277,16,2760.87,172.55,74.87,4.68,30-Jun-20,20-Oct-21,29.81,5,1,2,4,1,1,5,2,85.99,196.98,929.96,144.99,215.99,986.97,199.99,4,0,8,4,732.96,0.00,1695.94,331.97,0,5,11,0,0.00,738.96,2021.91,0.00
1420,30,2644.95,88.17,79.85,2.66,29-Jan-20,20-Oct-21,21,5,6,1,6,10,4,1,2,425.97,99.99,849.99,717.96,279.97,49.99,221.08,15,1,6,8,1004.93,99.99,741.08,798.95,0,5,1,24,0.00,669.99,99.99,1874.97
1422,23,2642.53,114.89,76.43,3.32,11-Sep-20,20-Oct-21,17.57,5,1,1,7,8,3,1,2,166.64,143.99,594.80,689.95,614.97,87.99,344.19,1,3,8,11,160.99,522.97,846.41,1112.16,2,5,11,5,265.98,663.78,1025.81,686.96
1674,17,2501.72,147.16,44.92,2.64,4-Jun-14,20-Oct-21,158.53,5,0,2,12,1,1,0,1,0.00,430.18,1685.55,108.00,239.99,0.00,38.00,7,3,5,2,921.58,591.48,849.47,139.19,0,12,3,2,0.00,1507.25,627.48,366.99
1753,34,2447.67,71.99,142.72,4.20,16-Jul-20,20-Oct-21,13.56,5,3,4,7,3,4,5,8,127.17,157.56,358.15,223.98,272.36,231.16,1077.29,7,11,10,6,257.75,784.29,610.29,795.34,1,10,10,13,34.00,569.48,892.71,951.48
2382,25,2159.90,86.40,105.80,4.23,20-Dec-18,20-Oct-21,41.4,5,7,2,3,6,6,1,0,693.44,141.98,338.97,300.97,620.55,63.99,0.00,7,5,8,5,830.94,353.45,744.53,230.98,0,10,7,8,0.00,791.52,710.94,657.44
2716,29,2042.67,70.44,134.72,4.65,14-May-16,20-Oct-21,68.45,5,3,7,6,6,5,2,0,77.97,434.94,499.94,439.89,429.95,159.98,0.00,7,6,8,8,459.93,402.94,618.92,560.88,1,7,11,10,85.99,443.93,779.85,732.90
2994,20,1961.24,98.06,71.89,3.59,30-Dec-16,20-Oct-21,87.75,5,2,0,4,2,3,6,3,82.99,0.00,288.73,80.00,207.19,1055.15,247.18,3,3,8,6,224.38,126.99,1200.90,408.97,3,10,5,2,120.00,724.09,898.17,218.98
3690,18,1795.96,99.78,73.86,4.10,4-Jan-20,20-Oct-21,36.39,5,2,3,3,5,1,2,2,185.98,321.97,250.97,400.08,91.99,294.99,249.98,4,7,5,2,449.97,651.05,478.95,215.99,3,6,4,5,403.97,451.06,434.98,505.95
4327,19,1678.70,88.35,77.70,4.09,15-Apr-20,20-Oct-21,29.11,5,1,4,3,3,2,2,4,40.99,187.48,264.47,400.92,101.98,217.98,464.88,2,6,5,6,186.98,407.11,515.62,568.99,0,13,6,0,0.00,1054.09,624.61,0.00
4500,14,1651.57,117.97,75.87,5.42,18-Apr-20,20-Oct-21,39.29,5,3,2,4,0,1,3,1,294.07,215.69,640.46,0.00,125.99,302.97,72.39,3,4,5,2,318.07,489.27,488.25,355.98,0,5,8,1,0.00,470.85,1038.73,141.99
4977,17,1577.77,92.81,74.87,4.40,28-Oct-20,20-Oct-21,21,5,0,5,5,0,5,1,1,0.00,371.36,421.90,0.00,541.53,144.99,97.99,0,10,3,4,0.00,934.89,246.92,395.96,6,1,7,3,473.15,105.99,778.20,220.43
5279,23,1533.86,66.69,76.86,3.34,19-Mar-21,20-Oct-21,9.35,5,4,2,10,4,3,0,0,144.67,160.98,628.51,416.72,182.98,0.00,0.00,4,3,11,5,153.67,253.73,826.39,300.07,1,11,9,2,72.25,652.38,655.25,153.98
8452,18,1240.46,68.91,71.86,3.99,27-Dec-19,20-Oct-21,36.83,5,7,0,4,3,1,0,3,371.95,0.00,320.58,332.97,53.99,0.00,160.97,4,7,4,3,202.96,491.57,286.96,258.97,5,5,4,4,289.57,298.97,264.96,386.96
8850,5,1212.67,242.53,20.92,4.18,28-Nov-14,20-Oct-21,503.6,5,1,1,1,0,1,0,1,464.99,89.99,539.75,0.00,44.95,0.00,72.99,0,1,1,3,0.00,464.99,539.75,207.93,0,0,4,1,0.00,0.00,1167.72,44.95
8988,15,1204.06,80.27,77.86,5.19,9-Jul-16,20-Oct-21,128.6,5,1,0,3,0,6,4,1,85.09,0.00,247.97,0.00,534.05,264.96,71.99,2,3,3,7,241.99,201.07,248.97,512.03,2,2,4,7,156.98,141.99,268.16,636.93
9449,16,1173.95,73.37,78.85,4.93,6-Aug-20,20-Oct-21,27.5,5,1,3,3,2,2,3,2,108.19,218.67,154.98,121.48,144.48,252.97,173.18,5,4,5,2,396.55,385.66,305.16,86.58,2,7,7,0,144.48,485.84,543.63,0.00
11925,18,1041.20,57.84,29.95,1.66,30-Mar-15,20-Oct-21,133.11,5,4,1,2,0,1,3,7,438.98,36.00,159.25,0.00,59.50,112.73,234.74,5,2,7,4,369.47,160.99,305.25,205.49,0,3,8,7,0.00,145.50,358.59,537.11
12090,16,1034.48,64.66,72.88,4.56,18-May-21,20-Oct-21,9.69,5,0,2,3,4,2,3,2,0.00,131.98,158.17,373.67,57.19,179.33,134.14,6,3,4,3,432.67,193.17,200.32,208.32,2,4,8,2,144.18,299.36,528.81,62.13
15985,13,892.40,68.65,24.75,1.90,27-Mar-14,20-Oct-21,212.62,5,0,4,3,3,0,1,2,0.00,384.05,101.20,275.75,0.00,4.95,126.45,3,3,4,3,515.05,216.75,103.90,56.70,0,2,4,7,0.00,126.45,345.75,420.20
20650,5,771.49,154.30,5.79,1.16,22-Feb-14,20-Oct-21,559.4,5,0,0,2,0,0,3,0,0.00,0.00,140.40,0.00,0.00,631.09,0.00,0,1,3,1,0.00,93.60,438.89,239.00,1,2,1,1,264.09,174.80,93.60,239.00
36212,3,539.94,179.98,11.94,3.98,8-Aug-14,20-Oct-21,876.67,5,0,0,1,0,2,0,0,0.00,0.00,131.99,0.00,407.95,0.00,0.00,0,1,1,1,0.00,323.00,131.99,84.95,0,1,2,0,0.00,84.95,454.99,0.00
44078,10,469.01,46.90,19.96,2.00,18-Apr-14,20-Oct-21,274.2,5,0,4,2,0,1,2,1,0.00,176.19,97.14,0.00,59.00,64.19,72.49,0,1,3,6,0.00,63.99,164.64,240.38,0,8,2,0,0.00,404.82,64.19,0.00
56445,4,387.73,96.93,9.94,2.49,29-Nov-14,20-Oct-21,629.25,5,0,0,1,0,2,1,0,0.00,0.00,148.75,0.00,142.03,96.95,0.00,0,0,1,3,0.00,0.00,148.75,238.98,1,3,0,0,96.95,290.78,0.00,0.00
66063,3,339.65,113.22,0.00,0.00,23-Jul-14,20-Oct-21,882,5,0,0,3,0,0,0,0,0.00,0.00,339.65,0.00,0.00,0.00,0.00,0,0,3,0,0.00,0.00,339.65,0.00,0,1,1,1,0.00,29.00,177.65,133.00
17,36,12969.98,360.28,9.98,0.28,11-Nov-19,19-Oct-21,19.67,6,3,13,5,4,3,6,2,1085.00,4719.99,1379.00,1373.00,1614.00,2679.00,119.99,4,6,16,10,1295.00,1864.99,5746.99,4063.00,1,5,9,21,754.00,2419.00,3809.00,5987.98
40,26,9099.36,349.98,47.91,1.84,27-Dec-17,19-Oct-21,53.54,6,3,3,4,6,8,0,2,1136.18,1182.29,1781.98,2393.18,1720.74,0.00,884.99,4,12,9,1,1676.98,3820.92,3452.46,149.00,6,2,8,10,1452.98,661.30,3679.71,3305.37
46,43,8854.30,205.91,162.70,3.78,29-Aug-19,19-Oct-21,18.19,6,8,6,6,7,8,6,2,1691.14,1535.32,1077.34,1672.15,1419.76,1137.60,320.99,11,14,11,7,2386.11,2575.12,2422.92,1470.15,0,28,13,2,0.00,5818.13,2605.18,430.99
48,107,8774.63,82.01,305.83,2.86,29-Aug-20,19-Oct-21,3.89,6,11,17,13,19,10,25,12,717.35,1547.95,847.30,1804.24,806.14,2247.91,803.74,32,30,26,19,2274.79,2921.36,2479.00,1099.48,1,28,46,32,12.75,2561.94,3474.90,2725.04
63,18,8163.52,453.53,0.00,0.00,22-Apr-14,19-Oct-21,152.06,6,3,3,8,2,1,0,1,925.00,1131.92,3844.60,654.00,273.00,0.00,1335.00,2,5,7,4,940.00,1655.60,2975.92,2592.00,1,10,2,5,131.92,5831.00,808.00,1392.60
101,63,6821.37,108.28,233.57,3.71,20-May-20,19-Oct-21,8.21,6,15,11,8,7,10,6,6,1096.62,1141.71,730.94,1024.94,1334.05,957.16,535.95,22,15,14,12,2039.13,1746.10,1398.51,1637.63,0,24,32,7,0.00,2704.12,2779.11,1338.14
135,55,6076.36,110.48,134.76,2.45,30-Jun-17,19-Oct-21,28.58,6,4,15,6,4,8,3,15,324.19,1303.32,708.24,336.77,985.10,481.99,1936.75,12,27,5,11,1409.59,2277.50,481.97,1907.30,6,13,19,17,716.57,1205.12,2499.49,1655.18
143,49,5985.21,122.15,137.76,2.81,22-Feb-18,19-Oct-21,27.24,6,8,7,3,10,9,5,7,835.97,644.93,313.98,1777.44,1396.94,653.98,361.97,10,15,14,10,935.95,1513.17,2191.57,1344.52,1,15,17,16,642.99,2014.52,1565.79,1761.91
214,32,5230.33,163.45,93.83,2.93,11-Mar-15,19-Oct-21,75.44,6,4,5,5,3,2,8,5,549.49,1056.97,916.95,716.98,385.98,926.97,676.99,8,9,7,8,1119.96,1194.43,1645.95,1269.99,0,4,8,20,0.00,673.99,1650.96,2905.38
218,15,5218.89,347.93,69.89,4.66,27-Jan-19,19-Oct-21,66.4,6,1,2,0,5,2,1,4,215.99,278.98,0.00,1555.96,1400.99,114.99,1651.98,2,4,4,5,936.98,726.97,1506.97,2047.97,1,4,7,3,42.99,1497.97,2596.95,1080.98
220,24,5197.83,216.58,69.83,2.91,20-Apr-14,19-Oct-21,114.13,6,3,4,4,5,2,1,5,640.98,773.97,927.99,1193.93,929.00,25.99,705.97,6,8,9,1,1162.97,2651.97,1350.90,31.99,1,7,4,12,133.95,2100.96,713.97,2248.95
243,38,5068.47,133.38,113.96,3.00,18-Feb-16,19-Oct-21,54.47,6,5,12,3,7,3,5,3,750.28,1377.01,496.98,916.43,444.98,730.46,352.33,14,8,6,10,1694.02,975.57,538.35,1860.53,0,13,17,8,0.00,1659.25,2210.07,1199.15
349,41,4429.23,108.03,164.68,4.02,23-Apr-20,19-Oct-21,13.27,6,9,6,3,4,6,12,1,672.84,417.10,309.87,463.86,919.46,1534.11,111.99,16,13,6,6,1059.46,970.29,1122.12,1277.36,0,8,23,10,0.00,1629.94,2071.22,728.07
390,28,4261.02,152.18,126.02,4.50,12-Jun-18,19-Oct-21,43.75,6,6,5,4,4,4,2,3,927.94,1393.95,216.00,532.96,526.21,167.98,495.98,3,8,8,9,319.97,1170.96,1503.93,1266.16,19,0,4,5,3325.85,0.00,553.96,381.21
398,38,4237.43,111.51,141.73,3.73,2-Aug-19,19-Oct-21,21.29,6,5,9,5,10,6,0,3,484.17,1135.64,589.17,1016.73,539.55,0.00,472.17,10,4,10,14,1306.60,537.36,1415.14,978.33,0,13,13,12,0.00,1339.63,1575.57,1322.23
416,48,4180.29,87.09,85.89,1.79,22-Jan-17,19-Oct-21,36.06,6,6,11,1,3,7,10,10,400.39,816.13,1.00,148.89,782.82,956.48,1074.58,16,11,12,9,1715.38,903.22,978.82,582.87,2,21,20,5,54.79,2168.65,1688.06,268.79
588,51,3749.79,73.53,166.69,3.27,26-Jul-17,19-Oct-21,30.31,6,13,7,12,5,8,1,5,942.75,627.46,637.51,410.57,582.54,40.99,507.97,8,23,11,9,688.25,1349.87,1056.44,655.23,0,22,12,17,0.00,1640.97,985.04,1123.78
692,7,3497.15,499.59,29.15,4.16,23-Aug-21,19-Oct-21,8.14,6,2,3,0,0,0,2,0,920.99,1664.18,0.00,0.00,0.00,911.98,0.00,0,0,6,1,0.00,0.00,2617.15,880.00,0,2,3,2,0.00,784.18,1800.99,911.98
695,11,3494.81,317.71,46.91,4.26,2-Oct-19,19-Oct-21,68,6,1,2,3,1,2,2,0,408.99,778.99,905.98,151.39,771.48,477.98,0.00,2,4,3,2,760.99,1087.46,1085.98,560.38,0,3,5,3,0.00,1000.38,1875.46,618.97
745,19,3392.95,178.58,61.90,3.26,13-May-20,19-Oct-21,27.58,6,0,2,3,2,3,3,6,0.00,371.74,837.97,422.35,712.78,560.38,487.73,0,10,5,4,0.00,1842.15,977.67,573.13,2,5,7,5,887.18,378.57,1373.62,753.58
766,25,3352.45,134.10,78.85,3.15,1-Oct-20,19-Oct-21,15.32,6,7,5,4,7,2,0,0,1074.97,1060.36,187.08,738.06,291.98,0.00,0.00,10,2,10,3,1409.04,173.08,1289.34,480.99,6,4,6,9,1347.06,148.99,782.97,1073.43
790,11,3315.92,301.45,48.92,4.45,26-Apr-21,19-Oct-21,16,6,8,1,0,2,0,0,0,2363.95,301.99,0.00,649.98,0.00,0.00,0.00,0,3,6,2,0.00,839.97,1463.97,1011.98,1,2,0,8,301.99,540.00,0.00,2473.93
880,25,3184.86,127.39,103.81,4.15,28-Mar-19,19-Oct-21,37.44,6,4,5,2,2,0,5,7,512.22,545.97,443.74,176.98,0.00,629.47,876.48,10,2,5,8,1036.28,203.98,693.72,1250.88,2,10,9,4,144.49,1670.86,917.04,452.47
935,26,3099.76,119.22,110.81,4.26,20-Jun-19,19-Oct-21,32.77,6,3,6,2,5,2,7,1,217.48,844.65,244.99,640.70,290.98,605.96,255.00,11,4,7,4,1058.52,551.96,929.55,559.73,1,10,7,8,103.74,1337.53,571.55,1086.94
1453,24,2619.95,109.16,90.85,3.79,28-Sep-20,19-Oct-21,16.08,6,4,4,1,2,1,9,3,527.48,409.06,108.99,325.99,316.49,768.97,162.97,2,3,10,9,137.00,254.08,1077.44,1151.43,1,14,9,0,76.99,1451.94,1091.02,0.00
1872,31,2391.60,77.15,99.80,3.22,20-May-20,19-Oct-21,16.68,6,4,5,6,2,4,4,6,239.97,445.48,350.17,161.09,254.97,233.98,705.94,6,9,7,9,346.14,936.95,543.56,564.95,4,4,13,10,237.98,386.48,840.02,927.12
1940,35,2361.14,67.46,166.69,4.76,30-Jul-19,19-Oct-21,23.2,6,3,7,5,8,4,3,5,154.22,341.34,282.70,461.35,589.86,115.97,415.70,3,8,7,17,324.72,602.07,451.84,982.51,5,3,20,7,399.70,117.72,1318.04,525.68
1995,31,2334.57,75.31,90.82,2.93,17-Jun-20,19-Oct-21,15.77,6,1,13,1,5,2,3,6,244.99,942.29,141.99,326.97,120.99,204.38,352.96,4,12,9,6,342.33,814.74,565.35,612.15,0,21,9,1,0.00,1400.15,849.43,84.99
2159,30,2249.64,74.99,138.74,4.62,13-Jun-19,19-Oct-21,28.63,6,3,5,5,7,3,5,2,172.08,440.98,313.05,527.23,258.47,393.65,144.18,5,8,9,8,326.95,587.44,740.63,594.62,2,6,13,9,191.98,441.14,852.99,763.53
2210,19,2227.37,117.23,97.82,5.15,30-Dec-19,19-Oct-21,34.68,6,2,5,1,3,1,1,6,196.98,345.95,96.99,479.72,93.19,315.00,699.54,2,6,5,6,225.98,480.09,514.15,1007.15,0,5,9,5,0.00,661.16,1053.66,512.55
2294,19,2191.76,115.36,79.86,4.20,15-Dec-15,19-Oct-21,112.37,6,4,3,2,3,3,1,3,493.98,384.48,155.98,373.97,477.98,78.99,226.38,1,6,6,6,230.00,437.85,823.95,699.96,1,4,8,6,230.00,297.38,850.92,813.46
2383,22,2158.95,98.13,87.84,3.99,20-May-19,19-Oct-21,40.14,6,8,5,2,2,0,0,5,654.96,738.45,204.98,258.35,0.00,0.00,302.21,3,4,5,10,216.47,595.83,674.21,672.44,0,11,4,7,0.00,659.04,553.97,945.94
2516,18,2113.44,117.41,90.84,5.05,12-Jul-20,19-Oct-21,25.78,6,2,1,3,2,3,3,4,94.99,70.99,401.07,254.99,314.97,438.97,537.46,1,8,8,1,44.99,940.03,928.43,199.99,3,3,5,7,371.98,338.47,445.96,957.03
2595,19,2085.42,109.76,81.17,4.27,1-Jun-20,19-Oct-21,26.58,6,1,2,3,7,1,4,1,144.00,408.48,288.32,634.57,28.49,350.47,231.09,4,4,3,8,316.08,161.82,568.97,1038.55,3,4,7,5,266.58,317.57,938.29,562.98
2813,15,2014.86,134.32,83.86,5.59,27-Jan-19,19-Oct-21,66.4,6,3,1,3,3,2,1,2,303.97,216.99,412.97,267.97,425.98,110.99,275.99,2,3,4,6,445.98,163.97,753.97,650.94,1,7,5,2,50.99,1085.93,655.96,221.98
3500,26,1838.16,70.70,131.76,5.07,28-Mar-20,19-Oct-21,21.92,6,0,6,4,4,5,4,3,0.00,429.89,237.21,293.46,503.06,205.27,169.27,5,10,4,7,259.06,626.86,274.01,678.23,1,16,8,1,140.99,1162.96,491.42,42.79
3518,22,1834.58,83.39,93.83,4.27,5-Jul-19,19-Oct-21,38.05,6,1,5,3,3,4,4,2,68.99,338.22,264.67,265.98,430.57,368.17,97.98,9,4,5,4,803.82,248.47,441.22,341.07,6,7,3,6,396.26,535.54,221.67,681.11
3786,19,1776.97,93.52,74.87,3.94,10-Jul-18,19-Oct-21,63,6,1,2,2,2,4,7,1,91.00,183.99,357.99,157.98,454.98,475.04,55.99,6,6,4,3,533.95,538.96,463.98,240.08,0,10,9,0,0.00,855.04,921.93,0.00
4082,8,1715.98,214.50,10.98,1.37,29-Dec-14,19-Oct-21,310.75,6,1,3,0,1,2,0,1,144.00,416.00,0.00,116.29,715.50,0.00,324.19,0,4,2,2,0.00,922.19,533.50,260.29,1,2,2,3,111.00,354.19,356.00,894.79
4616,24,1633.58,68.07,102.23,4.26,2-Apr-20,19-Oct-21,23.54,6,1,6,2,5,5,1,4,163.99,398.44,80.08,327.95,311.36,109.99,241.77,5,3,8,8,476.06,170.17,503.61,483.74,1,11,11,1,34.99,765.59,769.51,63.49
4767,29,1609.63,55.50,87.83,3.03,21-Aug-19,19-Oct-21,27.24,6,9,3,2,2,4,5,4,571.55,163.39,127.18,102.48,206.38,256.86,181.79,7,10,7,5,345.15,564.30,389.91,310.27,0,13,13,3,0.00,711.87,687.38,210.38
6468,13,1402.41,107.88,46.91,3.61,5-Jun-14,19-Oct-21,207.15,6,0,5,1,2,3,2,0,0.00,533.45,126.99,168.00,349.98,223.99,0.00,5,5,2,1,670.97,485.97,211.48,33.99,0,3,2,8,0.00,349.98,219.98,832.45
7903,11,1281.03,116.46,37.93,3.45,24-Feb-14,19-Oct-21,254,6,4,2,0,1,1,2,1,504.97,226.08,0.00,170.99,150.00,183.99,45.00,2,4,2,3,83.98,424.98,191.09,580.98,1,2,2,6,170.99,80.98,86.09,942.97
14371,16,945.87,59.12,76.77,4.80,17-Mar-16,19-Oct-21,127.63,6,3,2,2,2,3,1,3,175.43,96.98,129.99,119.98,162.47,44.99,216.03,4,2,5,5,226.92,120.98,362.42,235.55,1,4,7,4,69.99,186.96,451.46,237.46
21340,11,756.41,68.76,46.81,4.26,13-May-14,19-Oct-21,246.91,6,1,3,1,1,4,0,1,50.99,134.92,74.99,138.00,303.52,0.00,53.99,2,4,4,1,167.95,204.92,312.95,70.59,1,3,2,5,138.00,273.57,128.98,215.86
23057,5,722.95,144.59,74.95,14.99,17-Jun-21,19-Oct-21,24.8,6,1,1,1,1,1,0,0,142.99,150.99,142.99,142.99,142.99,0.00,0.00,2,0,3,0,285.98,0.00,436.97,0.00,0,2,2,1,0.00,285.98,293.98,142.99
31499,7,592.90,84.70,28.90,4.13,7-Jul-14,19-Oct-21,380.14,6,1,2,0,0,1,2,1,62.50,204.94,0.00,0.00,71.49,139.98,113.99,3,0,3,1,237.94,0.00,240.97,113.99,0,1,3,3,0.00,69.99,203.98,318.93
38080,5,521.20,104.24,4.95,0.99,27-Oct-14,19-Oct-21,509.8,6,2,1,0,2,0,0,0,199.95,38.25,0.00,283.00,0.00,0.00,0.00,0,2,2,1,0.00,283.00,188.25,49.95,2,0,1,2,283.00,0.00,49.95,188.25
59511,3,370.84,123.61,4.99,1.66,20-Jul-14,19-Oct-21,882.67,6,1,1,0,0,0,0,1,202.09,63.75,0.00,0.00,0.00,0.00,105.00,0,0,3,0,0.00,0.00,370.84,0.00,0,2,0,1,0.00,265.84,0.00,105.00
61837,7,359.55,51.36,31.90,4.56,24-Jun-14,19-Oct-21,382,6,0,2,1,0,1,3,0,0.00,142.59,50.00,0.00,43.99,122.97,0.00,2,1,1,3,90.99,40.99,82.64,144.93,1,1,3,2,82.64,40.99,125.97,109.95
36,42,9516.90,226.59,37.90,0.90,3-Sep-17,18-Oct-21,35.86,7,3,0,2,1,7,8,21,287.00,0.00,652.97,74.99,1440.98,2014.98,5045.98,6,6,19,11,1424.98,1771.99,3899.99,2419.94,0,23,11,8,0.00,4643.95,3468.97,1403.98
76,39,7518.00,192.77,0.00,0.00,7-Jan-21,18-Oct-21,7.28,7,8,3,5,6,7,3,7,1710.00,995.00,1010.00,1054.00,1260.00,550.00,939.00,7,14,9,9,1334.00,3189.00,1730.00,1265.00,6,15,7,11,804.00,2880.00,1669.00,2165.00
203,27,5313.31,196.79,115.81,4.29,29-Apr-19,18-Oct-21,33.44,7,7,2,4,1,2,1,10,1172.93,487.49,739.97,276.99,352.99,250.99,2031.95,10,2,10,5,2484.44,551.98,1494.94,781.95,2,14,1,10,370.98,2758.90,286.50,1896.93
227,20,5151.19,257.56,41.94,2.10,14-Nov-16,18-Oct-21,89.95,7,5,2,4,2,0,3,4,739.57,1008.49,1477.99,145.00,0.00,467.00,1313.14,5,5,4,6,1494.37,612.49,616.33,2428.00,2,5,8,5,247.49,975.00,2460.71,1467.99
237,17,5118.83,301.11,39.93,2.35,11-May-20,18-Oct-21,30.88,7,7,3,2,0,0,5,0,1218.75,1551.99,254.09,0.00,0.00,2094.00,0.00,2,5,7,3,379.18,1171.07,2450.59,1117.99,3,3,5,6,587.08,1046.99,1988.99,1495.77
264,46,4930.83,107.19,33.93,0.74,27-Sep-16,18-Oct-21,40.15,7,6,7,11,5,7,7,3,663.25,1016.18,999.32,487.00,684.99,877.09,203.00,13,6,13,14,1543.00,662.75,1061.41,1663.67,2,5,20,19,191.09,400.09,2618.49,1721.16
328,62,4590.49,74.04,234.59,3.78,7-Mar-19,18-Oct-21,15.42,7,10,1,8,18,10,7,8,769.10,77.19,776.54,1656.87,372.73,474.47,463.59,13,19,17,13,823.00,1607.69,1089.89,1069.91,10,8,27,17,654.58,368.53,2081.69,1485.69
404,21,4224.30,201.16,114.80,5.47,17-Oct-19,18-Oct-21,34.86,7,2,1,3,6,2,3,4,138.98,194.99,338.97,2258.45,214.98,419.97,657.96,5,8,5,3,2338.45,1045.92,493.96,345.97,0,7,9,5,0.00,899.93,2776.41,547.96
542,20,3821.33,191.07,97.83,4.89,20-Jun-20,18-Oct-21,24.25,7,6,3,0,1,9,1,0,640.60,495.97,0.00,60.99,2478.53,145.24,0.00,4,4,9,3,581.37,551.96,2129.62,558.38,1,6,11,2,103.99,1497.16,2005.20,214.98
800,32,3296.18,103.01,144.73,4.52,9-Dec-19,18-Oct-21,21.22,7,4,1,6,9,2,3,7,760.73,75.99,552.94,930.42,125.99,322.18,527.93,5,12,8,7,563.96,1400.00,535.79,796.43,4,5,10,13,520.97,348.15,1205.02,1222.04
852,27,3229.64,119.62,91.84,3.40,28-Apr-18,18-Oct-21,47,7,5,0,5,3,2,5,7,697.96,0.00,461.38,375.18,114.98,967.36,612.78,3,6,8,10,288.97,822.77,1579.75,538.15,0,7,13,7,0.00,1208.37,1321.10,700.17
